source,source_iso3,recipient,recipient_iso3,year,category,value_usd
Belarus,BLR,USA,USA,2017,Ignore,90100
Belarus,BLR,Ukraine,UKR,2017,Ignore,87745
Belarus,BLR,Ukraine,UKR,2018,Ignore,189140
Belarus,BLR,Ukraine,UKR,2019,Ignore,145753
Belarus,BLR,Ukraine,UKR,2020,Ignore,260179
Belarus,BLR,Ukraine,UKR,2021,Ignore,501035
Belarus,BLR,Uruguay,URY,2021,Ignore,91071
Belarus,BLR,Viet Nam,VNM,2017,Ignore,68493
Belarus,BLR,Viet Nam,VNM,2021,Ignore,245000
Belgium,BEL,Albania,ALB,2017,Ignore,194
Belgium,BEL,Albania,ALB,2019,Ignore,1332
Belgium,BEL,Algeria,DZA,2017,Ignore,7738
Belgium,BEL,Algeria,DZA,2018,Ignore,237
Belgium,BEL,Algeria,DZA,2019,Ignore,17
Belgium,BEL,Algeria,DZA,2021,Ignore,7395
Belgium,BEL,Andorra,AND,2018,Enrichment,837
Belgium,BEL,Andorra,AND,2019,Fuel fabrication,78
Belgium,BEL,Andorra,AND,2019,Ignore,825
Belgium,BEL,Angola,AGO,2017,Ignore,6
Belgium,BEL,Angola,AGO,2017,Power Plant,727
Belgium,BEL,Angola,AGO,2018,Power Plant,4008
Belgium,BEL,Angola,AGO,2019,Fuel fabrication,54812
Belgium,BEL,Angola,AGO,2019,Power Plant,22498
Belgium,BEL,Angola,AGO,2020,Ignore,2556
Belgium,BEL,Angola,AGO,2021,Fuel fabrication,348
Belgium,BEL,Angola,AGO,2021,Ignore,7787
Belgium,BEL,Argentina,ARG,2017,Ignore,59687
Belgium,BEL,Argentina,ARG,2017,Power Plant,23208
Belgium,BEL,Argentina,ARG,2018,Ignore,55785
Belgium,BEL,Argentina,ARG,2018,Power Plant,10782
Belgium,BEL,Argentina,ARG,2019,Ignore,43786
Belgium,BEL,Argentina,ARG,2019,Power Plant,42849
Belgium,BEL,Argentina,ARG,2020,Ignore,31000
Belgium,BEL,Argentina,ARG,2020,Power Plant,27936
Belgium,BEL,Argentina,ARG,2021,Ignore,40320
Belgium,BEL,Argentina,ARG,2021,Power Plant,33224
Belgium,BEL,Armenia,ARM,2017,Ignore,4206
Belgium,BEL,Armenia,ARM,2018,Ignore,2755
Belgium,BEL,Armenia,ARM,2019,Ignore,1093
Belgium,BEL,Armenia,ARM,2020,Power Plant,4662
Belgium,BEL,Armenia,ARM,2021,Ignore,303
Belgium,BEL,Australia,AUS,2017,Enrichment,954
Belgium,BEL,Australia,AUS,2017,Ignore,306013
Belgium,BEL,Australia,AUS,2017,Power Plant,371956
Belgium,BEL,Australia,AUS,2018,Fuel fabrication,473
Belgium,BEL,Australia,AUS,2018,Ignore,342492
Belgium,BEL,Australia,AUS,2018,Power Plant,548169
Belgium,BEL,Australia,AUS,2019,Enrichment,1179
Belgium,BEL,Australia,AUS,2019,Ignore,556116
Belgium,BEL,Australia,AUS,2019,Mining,1289
Belgium,BEL,Australia,AUS,2019,Power Plant,553289
Belgium,BEL,Australia,AUS,2020,Ignore,135261
Belgium,BEL,Australia,AUS,2020,Power Plant,581596
Belgium,BEL,Australia,AUS,2021,Ignore,171522
Belgium,BEL,Australia,AUS,2021,Power Plant,672255
Belgium,BEL,Austria,AUT,2017,Fuel fabrication,2721
Belgium,BEL,Austria,AUT,2017,Ignore,177622
Belgium,BEL,Austria,AUT,2017,Power Plant,272761
Belgium,BEL,Austria,AUT,2018,Fuel fabrication,4507
Belgium,BEL,Austria,AUT,2018,Ignore,317892
Belgium,BEL,Austria,AUT,2018,Power Plant,468774
Belgium,BEL,Austria,AUT,2019,Fuel fabrication,13347
Belgium,BEL,Austria,AUT,2019,Ignore,938193
Belgium,BEL,Austria,AUT,2019,Power Plant,263157
Belgium,BEL,Austria,AUT,2020,Enrichment,314
Belgium,BEL,Austria,AUT,2020,Fuel fabrication,108087
Belgium,BEL,Austria,AUT,2020,Ignore,1062260
Belgium,BEL,Austria,AUT,2020,Power Plant,125155
Belgium,BEL,Austria,AUT,2021,Enrichment,326
Belgium,BEL,Austria,AUT,2021,Fuel fabrication,468819
Belgium,BEL,Austria,AUT,2021,Ignore,1696483
Belgium,BEL,Austria,AUT,2021,Power Plant,11786
Belgium,BEL,Azerbaijan,AZE,2017,Ignore,807
Belgium,BEL,Azerbaijan,AZE,2018,Ignore,1237
Belgium,BEL,Azerbaijan,AZE,2019,Ignore,46776
Belgium,BEL,Bahrain,BHR,2021,Ignore,40
Belgium,BEL,Bangladesh,BGD,2017,Ignore,31319
Belgium,BEL,Bangladesh,BGD,2017,Power Plant,4461
Belgium,BEL,Bangladesh,BGD,2018,Ignore,326650
Belgium,BEL,Bangladesh,BGD,2018,Power Plant,4733
Belgium,BEL,Bangladesh,BGD,2019,Ignore,139720
Belgium,BEL,Bangladesh,BGD,2019,Power Plant,4351
Belgium,BEL,Bangladesh,BGD,2020,Ignore,12436
Belgium,BEL,Bangladesh,BGD,2020,Power Plant,5707
Belgium,BEL,Bangladesh,BGD,2021,Power Plant,10153
Belgium,BEL,Belarus,BLR,2017,Ignore,488
Belgium,BEL,Belarus,BLR,2018,Ignore,4403
Belgium,BEL,Belarus,BLR,2019,Ignore,163
Belgium,BEL,Belarus,BLR,2020,Ignore,6384
Belgium,BEL,Benin,BEN,2017,Ignore,15597
Belgium,BEL,Benin,BEN,2018,Power Plant,246
Belgium,BEL,Benin,BEN,2020,Fuel fabrication,57
Belgium,BEL,Benin,BEN,2020,Ignore,15
Belgium,BEL,Bosnia Herzegovina,BIH,2017,Ignore,2075
Belgium,BEL,Bosnia Herzegovina,BIH,2018,Ignore,2569
Belgium,BEL,Bosnia Herzegovina,BIH,2019,Ignore,35126
Belgium,BEL,Botswana,BWA,2018,Ignore,65
Belgium,BEL,Brazil,BRA,2017,Enrichment,9671
Belgium,BEL,Brazil,BRA,2017,Fuel fabrication,133037
Belgium,BEL,Brazil,BRA,2017,Ignore,48586
Belgium,BEL,Brazil,BRA,2017,Mining,2346
Belgium,BEL,Brazil,BRA,2017,Power Plant,117290
Belgium,BEL,Brazil,BRA,2018,Fuel fabrication,113821
Belgium,BEL,Brazil,BRA,2018,Ignore,53730
Belgium,BEL,Brazil,BRA,2018,Power Plant,141573
Belgium,BEL,Brazil,BRA,2019,Fuel fabrication,104896
Belgium,BEL,Brazil,BRA,2019,Ignore,120039
Belgium,BEL,Brazil,BRA,2019,Power Plant,368955
Belgium,BEL,Brazil,BRA,2020,Fuel fabrication,31357
Belgium,BEL,Brazil,BRA,2020,Ignore,6599
Belgium,BEL,Brazil,BRA,2020,Power Plant,498538
Belgium,BEL,Brazil,BRA,2021,Fuel fabrication,259972
Belgium,BEL,Brazil,BRA,2021,Power Plant,852578
Belgium,BEL,Brunei Darussalam,BRN,2018,Ignore,7108
Belgium,BEL,Brunei Darussalam,BRN,2019,Ignore,301625
Belgium,BEL,Bulgaria,BGR,2017,Ignore,16517
Belgium,BEL,Bulgaria,BGR,2017,Power Plant,19485
Belgium,BEL,Bulgaria,BGR,2018,Ignore,24540
Belgium,BEL,Bulgaria,BGR,2018,Power Plant,7612
Belgium,BEL,Bulgaria,BGR,2019,Ignore,12337
Belgium,BEL,Bulgaria,BGR,2019,Power Plant,376
Belgium,BEL,Bulgaria,BGR,2020,Ignore,79326
Belgium,BEL,Bulgaria,BGR,2020,Power Plant,29115
Belgium,BEL,Bulgaria,BGR,2021,Ignore,28675
Belgium,BEL,Bulgaria,BGR,2021,Power Plant,13531
Belgium,BEL,Cambodia,KHM,2018,Ignore,410
Belgium,BEL,Cambodia,KHM,2019,Ignore,394
Belgium,BEL,Cambodia,KHM,2020,Ignore,414
Belgium,BEL,Cameroon,CMR,2018,Power Plant,1669
Belgium,BEL,Canada,CAN,2017,Enrichment,1462
Belgium,BEL,Canada,CAN,2017,Ignore,597590
Belgium,BEL,Canada,CAN,2017,Power Plant,503786
Belgium,BEL,Canada,CAN,2018,Enrichment,2802
Belgium,BEL,Canada,CAN,2018,Fuel fabrication,557
Belgium,BEL,Canada,CAN,2018,Ignore,3163695
Belgium,BEL,Canada,CAN,2018,Power Plant,632641
Belgium,BEL,Canada,CAN,2019,Ignore,2879471
Belgium,BEL,Canada,CAN,2019,Power Plant,569579
Belgium,BEL,Canada,CAN,2020,Ignore,2732390
Belgium,BEL,Canada,CAN,2020,Power Plant,355033
Belgium,BEL,Canada,CAN,2021,Fuel fabrication,148
Belgium,BEL,Canada,CAN,2021,Ignore,3457035
Belgium,BEL,Canada,CAN,2021,Power Plant,714709
Belgium,BEL,Cape Verde,CPV,2019,Power Plant,532
Belgium,BEL,Chile,CHL,2017,Ignore,335403
Belgium,BEL,Chile,CHL,2017,Power Plant,6643
Belgium,BEL,Chile,CHL,2018,Ignore,288488
Belgium,BEL,Chile,CHL,2018,Power Plant,38000
Belgium,BEL,Chile,CHL,2019,Ignore,4953
Belgium,BEL,Chile,CHL,2019,Mining,895
Belgium,BEL,Chile,CHL,2019,Power Plant,60849
Belgium,BEL,Chile,CHL,2020,Ignore,41325
Belgium,BEL,Chile,CHL,2020,Power Plant,68188
Belgium,BEL,Chile,CHL,2021,Ignore,270372
Belgium,BEL,Chile,CHL,2021,Power Plant,124749
Belgium,BEL,China,CHN,2017,Enrichment,5402
Belgium,BEL,China,CHN,2017,Ignore,6201441
Belgium,BEL,China,CHN,2017,Mining,681
Belgium,BEL,China,CHN,2017,Power Plant,2389447
Belgium,BEL,China,CHN,2018,Enrichment,2434
Belgium,BEL,China,CHN,2018,Fuel fabrication,41010
Belgium,BEL,China,CHN,2018,Ignore,9199713
Belgium,BEL,China,CHN,2018,Power Plant,2333527
Belgium,BEL,China,CHN,2019,Enrichment,11072
Belgium,BEL,China,CHN,2019,Ignore,8810519
Belgium,BEL,China,CHN,2019,Power Plant,1936186
Belgium,BEL,China,CHN,2020,Enrichment,7583
Belgium,BEL,China,CHN,2020,Ignore,8765466
Belgium,BEL,China,CHN,2020,Mining,2177
Belgium,BEL,China,CHN,2020,Power Plant,2199112
Belgium,BEL,China,CHN,2021,Ignore,8807372
Belgium,BEL,China,CHN,2021,Power Plant,3287638
Belgium,BEL,Colombia,COL,2017,Ignore,247330
Belgium,BEL,Colombia,COL,2017,Power Plant,15179
Belgium,BEL,Colombia,COL,2018,Ignore,167504
Belgium,BEL,Colombia,COL,2018,Power Plant,11953
Belgium,BEL,Colombia,COL,2019,Ignore,109832
Belgium,BEL,Colombia,COL,2020,Ignore,18776
Belgium,BEL,Colombia,COL,2021,Enrichment,22996
Belgium,BEL,Colombia,COL,2021,Ignore,75135
Belgium,BEL,Colombia,COL,2021,Power Plant,3835
Belgium,BEL,Congo,COG,2017,Ignore,790
Belgium,BEL,Congo,COG,2018,Power Plant,32
Belgium,BEL,Congo,COG,2020,Power Plant,58
Belgium,BEL,Costa Rica,CRI,2017,Ignore,72519
Belgium,BEL,Costa Rica,CRI,2018,Ignore,60707
Belgium,BEL,Costa Rica,CRI,2019,Ignore,17899
Belgium,BEL,Costa Rica,CRI,2020,Ignore,11804
Belgium,BEL,Costa Rica,CRI,2021,Ignore,32221
Belgium,BEL,Cote d'Ivoire,CIV,2017,Ignore,453
Belgium,BEL,Cote d'Ivoire,CIV,2017,Power Plant,47
Belgium,BEL,Cote d'Ivoire,CIV,2019,Enrichment,310
Belgium,BEL,Cote d'Ivoire,CIV,2020,Enrichment,32
Belgium,BEL,Cote d'Ivoire,CIV,2020,Fuel fabrication,319
Belgium,BEL,Cote d'Ivoire,CIV,2020,Ignore,1395
Belgium,BEL,Cote d'Ivoire,CIV,2021,Power Plant,2299
Belgium,BEL,Croatia,HRV,2017,Fuel fabrication,3277
Belgium,BEL,Croatia,HRV,2017,Ignore,68504
Belgium,BEL,Croatia,HRV,2017,Power Plant,298919
Belgium,BEL,Croatia,HRV,2018,Enrichment,1344
Belgium,BEL,Croatia,HRV,2018,Fuel fabrication,1936
Belgium,BEL,Croatia,HRV,2018,Ignore,44137
Belgium,BEL,Croatia,HRV,2018,Power Plant,419654
Belgium,BEL,Croatia,HRV,2019,Fuel fabrication,580
Belgium,BEL,Croatia,HRV,2019,Ignore,35067
Belgium,BEL,Croatia,HRV,2019,Power Plant,560126
Belgium,BEL,Croatia,HRV,2020,Enrichment,239
Belgium,BEL,Croatia,HRV,2020,Fuel fabrication,511
Belgium,BEL,Croatia,HRV,2020,Ignore,42086
Belgium,BEL,Croatia,HRV,2020,Power Plant,459136
Belgium,BEL,Croatia,HRV,2021,Fuel fabrication,61515
Belgium,BEL,Croatia,HRV,2021,Ignore,44276
Belgium,BEL,Croatia,HRV,2021,Power Plant,825888
Belgium,BEL,Cuba,CUB,2017,Ignore,1726900
Belgium,BEL,Cuba,CUB,2018,Ignore,1732278
Belgium,BEL,Cuba,CUB,2019,Ignore,1515609
Belgium,BEL,Cuba,CUB,2020,Ignore,680089
Belgium,BEL,Cuba,CUB,2021,Ignore,1284178
Belgium,BEL,Cyprus,CYP,2017,Fuel fabrication,253
Belgium,BEL,Cyprus,CYP,2017,Ignore,330
Belgium,BEL,Cyprus,CYP,2017,Power Plant,22
Belgium,BEL,Cyprus,CYP,2018,Ignore,1523
Belgium,BEL,Cyprus,CYP,2018,Power Plant,59
Belgium,BEL,Cyprus,CYP,2019,Ignore,2944
Belgium,BEL,Cyprus,CYP,2020,Ignore,1922
Belgium,BEL,Cyprus,CYP,2021,Ignore,1973
Belgium,BEL,Cyprus,CYP,2021,Power Plant,726
Belgium,BEL,Czech Rep.,CZE,2017,Enrichment,10137
Belgium,BEL,Czech Rep.,CZE,2017,Ignore,180229
Belgium,BEL,Czech Rep.,CZE,2017,Power Plant,136571
Belgium,BEL,Czech Rep.,CZE,2018,Enrichment,582
Belgium,BEL,Czech Rep.,CZE,2018,Fuel fabrication,983
Belgium,BEL,Czech Rep.,CZE,2018,Ignore,276241
Belgium,BEL,Czech Rep.,CZE,2018,Power Plant,211738
Belgium,BEL,Czech Rep.,CZE,2019,Enrichment,101
Belgium,BEL,Czech Rep.,CZE,2019,Ignore,464941
Belgium,BEL,Czech Rep.,CZE,2019,Power Plant,2552
Belgium,BEL,Czech Rep.,CZE,2020,Enrichment,9217
Belgium,BEL,Czech Rep.,CZE,2020,Fuel fabrication,1469
Belgium,BEL,Czech Rep.,CZE,2020,Ignore,757849
Belgium,BEL,Czech Rep.,CZE,2020,Power Plant,15322
Belgium,BEL,Czech Rep.,CZE,2021,Fuel fabrication,154353
Belgium,BEL,Czech Rep.,CZE,2021,Ignore,836334
Belgium,BEL,Czech Rep.,CZE,2021,Power Plant,31776
Belgium,BEL,Dem. Rep. of the Congo,COD,2017,Ignore,35221
Belgium,BEL,Dem. Rep. of the Congo,COD,2018,Fuel fabrication,7229
Belgium,BEL,Dem. Rep. of the Congo,COD,2019,Ignore,16958
Belgium,BEL,Dem. Rep. of the Congo,COD,2020,Enrichment,3677
Belgium,BEL,Dem. Rep. of the Congo,COD,2020,Ignore,14074
Belgium,BEL,Dem. Rep. of the Congo,COD,2020,Power Plant,765
Belgium,BEL,Denmark,DNK,2017,Fuel fabrication,5461
Belgium,BEL,Denmark,DNK,2017,Ignore,897435
Belgium,BEL,Denmark,DNK,2017,Power Plant,22653
Belgium,BEL,Denmark,DNK,2018,Ignore,806830
Belgium,BEL,Denmark,DNK,2018,Power Plant,15020
Belgium,BEL,Denmark,DNK,2019,Ignore,634751
Belgium,BEL,Denmark,DNK,2019,Power Plant,11262
Belgium,BEL,Denmark,DNK,2020,Ignore,598408
Belgium,BEL,Denmark,DNK,2020,Power Plant,388
Belgium,BEL,Denmark,DNK,2021,Ignore,506886
Belgium,BEL,Denmark,DNK,2021,Power Plant,13202
Belgium,BEL,Dominican Rep.,DOM,2018,Ignore,53200
Belgium,BEL,Ecuador,ECU,2017,Ignore,8
Belgium,BEL,Ecuador,ECU,2017,Power Plant,4618
Belgium,BEL,Ecuador,ECU,2018,Power Plant,7247
Belgium,BEL,Ecuador,ECU,2021,Enrichment,81
Belgium,BEL,Egypt,EGY,2017,Ignore,154127
Belgium,BEL,Egypt,EGY,2017,Power Plant,14262
Belgium,BEL,Egypt,EGY,2018,Enrichment,1970
Belgium,BEL,Egypt,EGY,2018,Fuel fabrication,616
Belgium,BEL,Egypt,EGY,2018,Ignore,100330
Belgium,BEL,Egypt,EGY,2018,Power Plant,12518
Belgium,BEL,Egypt,EGY,2019,Ignore,159332
Belgium,BEL,Egypt,EGY,2019,Power Plant,15795
Belgium,BEL,Egypt,EGY,2020,Ignore,99490
Belgium,BEL,Egypt,EGY,2020,Power Plant,28714
Belgium,BEL,Egypt,EGY,2021,Ignore,105692
Belgium,BEL,Egypt,EGY,2021,Power Plant,28075
Belgium,BEL,El Salvador,SLV,2021,Ignore,5824
Belgium,BEL,Estonia,EST,2017,Enrichment,203
Belgium,BEL,Estonia,EST,2017,Ignore,2367
Belgium,BEL,Estonia,EST,2017,Power Plant,110413
Belgium,BEL,Estonia,EST,2018,Ignore,2972
Belgium,BEL,Estonia,EST,2018,Power Plant,112861
Belgium,BEL,Estonia,EST,2019,Ignore,6485
Belgium,BEL,Estonia,EST,2019,Power Plant,6764
Belgium,BEL,Estonia,EST,2020,Ignore,681
Belgium,BEL,Estonia,EST,2020,Power Plant,6234
Belgium,BEL,Estonia,EST,2021,Ignore,521
Belgium,BEL,Estonia,EST,2021,Power Plant,15525
Belgium,BEL,Ethiopia,ETH,2019,Ignore,27
Belgium,BEL,Ethiopia,ETH,2020,Ignore,27465
Belgium,BEL,Ethiopia,ETH,2021,Power Plant,1998
Belgium,BEL,Finland,FIN,2017,Enrichment,586
Belgium,BEL,Finland,FIN,2017,Ignore,4166
Belgium,BEL,Finland,FIN,2017,Power Plant,54832
Belgium,BEL,Finland,FIN,2018,Fuel fabrication,3157
Belgium,BEL,Finland,FIN,2018,Ignore,3835
Belgium,BEL,Finland,FIN,2018,Power Plant,106622
Belgium,BEL,Finland,FIN,2019,Fuel fabrication,8788
Belgium,BEL,Finland,FIN,2019,Ignore,60514
Belgium,BEL,Finland,FIN,2019,Power Plant,226422
Belgium,BEL,Finland,FIN,2020,Fuel fabrication,22627
Belgium,BEL,Finland,FIN,2020,Ignore,11947
Belgium,BEL,Finland,FIN,2020,Power Plant,108582
Belgium,BEL,Finland,FIN,2021,Fuel fabrication,12944
Belgium,BEL,Finland,FIN,2021,Ignore,220210
Belgium,BEL,Finland,FIN,2021,Power Plant,188551
Belgium,BEL,France,FRA,2017,Enrichment,13459
Belgium,BEL,France,FRA,2017,Fuel fabrication,275780
Belgium,BEL,France,FRA,2017,Ignore,13387833
Belgium,BEL,France,FRA,2017,Power Plant,831583
Belgium,BEL,France,FRA,2018,Enrichment,8127
Belgium,BEL,France,FRA,2018,Fuel fabrication,1822407
Belgium,BEL,France,FRA,2018,Ignore,7735297
Belgium,BEL,France,FRA,2018,Mining,355397
Belgium,BEL,France,FRA,2018,Power Plant,871747
Belgium,BEL,France,FRA,2019,Enrichment,29565
Belgium,BEL,France,FRA,2019,Fuel fabrication,333356
Belgium,BEL,France,FRA,2019,Ignore,10317934
Belgium,BEL,France,FRA,2019,Mining,1971
Belgium,BEL,France,FRA,2019,Power Plant,1876137
Belgium,BEL,France,FRA,2020,Enrichment,24445
Belgium,BEL,France,FRA,2020,Fuel fabrication,480790
Belgium,BEL,France,FRA,2020,Ignore,10937444
Belgium,BEL,France,FRA,2020,Mining,48411
Belgium,BEL,France,FRA,2020,Power Plant,1124237
Belgium,BEL,France,FRA,2020,Spent Fuel / HLW,86
Belgium,BEL,France,FRA,2021,Enrichment,19022
Belgium,BEL,France,FRA,2021,Fuel fabrication,1526086
Belgium,BEL,France,FRA,2021,Ignore,13072254
Belgium,BEL,France,FRA,2021,Mining,56
Belgium,BEL,France,FRA,2021,Power Plant,1831848
Belgium,BEL,French Polynesia,PYF,2020,Ignore,44
Belgium,BEL,Gambia,GMB,2017,Fuel fabrication,1701
Belgium,BEL,Gambia,GMB,2018,Enrichment,50
Belgium,BEL,Gambia,GMB,2018,Ignore,827
Belgium,BEL,Gambia,GMB,2019,Fuel fabrication,469
Belgium,BEL,Gambia,GMB,2019,Power Plant,4285
Belgium,BEL,Gambia,GMB,2021,Fuel fabrication,1100
Belgium,BEL,Georgia,GEO,2017,Ignore,14617
Belgium,BEL,Georgia,GEO,2018,Ignore,5847
Belgium,BEL,Georgia,GEO,2019,Ignore,5847
Belgium,BEL,Germany,DEU,2017,Enrichment,1692
Belgium,BEL,Germany,DEU,2017,Fuel fabrication,238594
Belgium,BEL,Germany,DEU,2017,Ignore,9494934
Belgium,BEL,Germany,DEU,2017,Power Plant,1679863
Belgium,BEL,Germany,DEU,2018,Fuel fabrication,879843
Belgium,BEL,Germany,DEU,2018,Ignore,7330393
Belgium,BEL,Germany,DEU,2018,Mining,33924
Belgium,BEL,Germany,DEU,2018,Power Plant,1584879
Belgium,BEL,Germany,DEU,2019,Enrichment,504
Belgium,BEL,Germany,DEU,2019,Fuel fabrication,275749
Belgium,BEL,Germany,DEU,2019,Ignore,6203582
Belgium,BEL,Germany,DEU,2019,Power Plant,1833049
Belgium,BEL,Germany,DEU,2020,Enrichment,1418
Belgium,BEL,Germany,DEU,2020,Fuel fabrication,404133
Belgium,BEL,Germany,DEU,2020,Ignore,5403548
Belgium,BEL,Germany,DEU,2020,Power Plant,1401457
Belgium,BEL,Germany,DEU,2021,Fuel fabrication,424504
Belgium,BEL,Germany,DEU,2021,Ignore,3620160
Belgium,BEL,Germany,DEU,2021,Power Plant,3063623
Belgium,BEL,Ghana,GHA,2017,Enrichment,221
Belgium,BEL,Ghana,GHA,2017,Fuel fabrication,19525
Belgium,BEL,Ghana,GHA,2017,Ignore,73432
Belgium,BEL,Ghana,GHA,2017,Power Plant,64
Belgium,BEL,Ghana,GHA,2018,Fuel fabrication,1576
Belgium,BEL,Ghana,GHA,2018,Ignore,42392
Belgium,BEL,Ghana,GHA,2018,Power Plant,7353
Belgium,BEL,Ghana,GHA,2019,Enrichment,160
Belgium,BEL,Ghana,GHA,2019,Fuel fabrication,104
Belgium,BEL,Ghana,GHA,2019,Ignore,30261
Belgium,BEL,Ghana,GHA,2020,Enrichment,24
Belgium,BEL,Ghana,GHA,2020,Ignore,166526
Belgium,BEL,Ghana,GHA,2021,Enrichment,15298
Belgium,BEL,Ghana,GHA,2021,Ignore,131
Belgium,BEL,Greece,GRC,2017,Ignore,82082
Belgium,BEL,Greece,GRC,2017,Power Plant,5700
Belgium,BEL,Greece,GRC,2018,Ignore,260093
Belgium,BEL,Greece,GRC,2018,Power Plant,19597
Belgium,BEL,Greece,GRC,2019,Ignore,313785
Belgium,BEL,Greece,GRC,2019,Power Plant,8729
Belgium,BEL,Greece,GRC,2020,Ignore,258179
Belgium,BEL,Greece,GRC,2020,Power Plant,30818
Belgium,BEL,Greece,GRC,2021,Enrichment,253
Belgium,BEL,Greece,GRC,2021,Ignore,357051
Belgium,BEL,Greece,GRC,2021,Power Plant,73517
Belgium,BEL,Guinea,GIN,2017,Ignore,17335
Belgium,BEL,Guinea,GIN,2019,Ignore,2065
Belgium,BEL,Guinea,GIN,2020,Ignore,3232
Belgium,BEL,Honduras,HND,2017,Power Plant,3880
Belgium,BEL,Hong Kong,HKG,2017,Ignore,65285
Belgium,BEL,Hong Kong,HKG,2017,Power Plant,209
Belgium,BEL,Hong Kong,HKG,2018,Ignore,120355
Belgium,BEL,Hong Kong,HKG,2018,Power Plant,3894
Belgium,BEL,Hong Kong,HKG,2019,Ignore,69415
Belgium,BEL,Hong Kong,HKG,2019,Power Plant,268490
Belgium,BEL,Hong Kong,HKG,2020,Ignore,285599
Belgium,BEL,Hong Kong,HKG,2020,Power Plant,942
Belgium,BEL,Hong Kong,HKG,2021,Ignore,135117
Belgium,BEL,Hong Kong,HKG,2021,Power Plant,265
Belgium,BEL,Hungary,HUN,2017,Ignore,324468
Belgium,BEL,Hungary,HUN,2017,Power Plant,24460
Belgium,BEL,Hungary,HUN,2018,Fuel fabrication,911
Belgium,BEL,Hungary,HUN,2018,Ignore,209781
Belgium,BEL,Hungary,HUN,2018,Power Plant,38779
Belgium,BEL,Hungary,HUN,2019,Ignore,171158
Belgium,BEL,Hungary,HUN,2019,Power Plant,17722
Belgium,BEL,Hungary,HUN,2020,Fuel fabrication,504
Belgium,BEL,Hungary,HUN,2020,Ignore,216322
Belgium,BEL,Hungary,HUN,2020,Power Plant,13220
Belgium,BEL,Hungary,HUN,2021,Fuel fabrication,96000
Belgium,BEL,Hungary,HUN,2021,Ignore,170627
Belgium,BEL,Hungary,HUN,2021,Power Plant,127788
Belgium,BEL,Iceland,ISL,2017,Fuel fabrication,52821
Belgium,BEL,Iceland,ISL,2017,Ignore,826
Belgium,BEL,Iceland,ISL,2018,Fuel fabrication,151545
Belgium,BEL,Iceland,ISL,2018,Ignore,1387
Belgium,BEL,Iceland,ISL,2019,Enrichment,739
Belgium,BEL,Iceland,ISL,2019,Fuel fabrication,135155
Belgium,BEL,Iceland,ISL,2019,Ignore,1573
Belgium,BEL,Iceland,ISL,2020,Ignore,1246
Belgium,BEL,India,IND,2017,Ignore,500837
Belgium,BEL,India,IND,2017,Power Plant,202691
Belgium,BEL,India,IND,2018,Fuel fabrication,3237
Belgium,BEL,India,IND,2018,Ignore,524240
Belgium,BEL,India,IND,2018,Power Plant,333061
Belgium,BEL,India,IND,2019,Ignore,329078
Belgium,BEL,India,IND,2019,Power Plant,294579
Belgium,BEL,India,IND,2020,Ignore,1799
Belgium,BEL,India,IND,2020,Power Plant,120724
Belgium,BEL,India,IND,2021,Enrichment,9483
Belgium,BEL,India,IND,2021,Fuel fabrication,1267105
Belgium,BEL,India,IND,2021,Ignore,22959
Belgium,BEL,India,IND,2021,Power Plant,334789
Belgium,BEL,Indonesia,IDN,2017,Ignore,3498
Belgium,BEL,Indonesia,IDN,2017,Power Plant,111257
Belgium,BEL,Indonesia,IDN,2018,Ignore,4130
Belgium,BEL,Indonesia,IDN,2018,Power Plant,127416
Belgium,BEL,Indonesia,IDN,2019,Ignore,17303
Belgium,BEL,Indonesia,IDN,2019,Power Plant,120678
Belgium,BEL,Indonesia,IDN,2020,Power Plant,64567
Belgium,BEL,Indonesia,IDN,2021,Power Plant,69521
Belgium,BEL,Iran,IRN,2017,Power Plant,54901
Belgium,BEL,Iran,IRN,2018,Ignore,66500
Belgium,BEL,Iran,IRN,2018,Power Plant,97438
Belgium,BEL,Iran,IRN,2020,Power Plant,641
Belgium,BEL,Iran,IRN,2021,Fuel fabrication,1686506
Belgium,BEL,Iran,IRN,2021,Power Plant,138381
Belgium,BEL,Ireland,IRL,2017,Ignore,18172
Belgium,BEL,Ireland,IRL,2017,Power Plant,147588
Belgium,BEL,Ireland,IRL,2018,Ignore,16684
Belgium,BEL,Ireland,IRL,2018,Power Plant,167692
Belgium,BEL,Ireland,IRL,2019,Ignore,7972
Belgium,BEL,Ireland,IRL,2019,Power Plant,219818
Belgium,BEL,Ireland,IRL,2020,Ignore,6918
Belgium,BEL,Ireland,IRL,2020,Power Plant,217570
Belgium,BEL,Ireland,IRL,2021,Ignore,7706
Belgium,BEL,Ireland,IRL,2021,Power Plant,170900
Belgium,BEL,Israel,ISR,2017,Ignore,2076079
Belgium,BEL,Israel,ISR,2017,Power Plant,60832
Belgium,BEL,Israel,ISR,2018,Ignore,2020636
Belgium,BEL,Israel,ISR,2018,Power Plant,126638
Belgium,BEL,Israel,ISR,2019,Ignore,2094691
Belgium,BEL,Israel,ISR,2019,Power Plant,37060
Belgium,BEL,Israel,ISR,2020,Ignore,1550917
Belgium,BEL,Israel,ISR,2020,Power Plant,110499
Belgium,BEL,Israel,ISR,2021,Enrichment,985
Belgium,BEL,Israel,ISR,2021,Ignore,1669617
